,date,league,matchweek,home_team_id,home_team,home_manager,home_formation,home_goals,home_xg,away_xg,away_goals,away_team,away_manager,away_formation,away_team_id,home_team_form,home_team_league_pos,home_team_points_diff,home_team_home_form,home_team_home_league_pos,home_team_home_points_diff,home_team_average_goals_form,home_team_average_xg_form,home_team_average_goals_form_against,home_team_average_xg_form_against,away_team_form,away_team_league_pos,away_team_points_diff,away_team_away_form,away_team_away_league_pos,away_team_away_points_diff,away_team_average_goals_form,away_team_average_xg_form,away_team_average_goals_form_against,away_team_average_xg_form_against
69,"Monday May 20, 2024",Serie A ,37,1d8099f8,Bologna,Thiago Motta,4-1-4-1,3,1.4,0.7,3,Juventus,Paolo Montero,3-5-2,e0652b02,DWDDW,3.0,4,WDD,2.0,0,1.3333333333333333,1.4666666666666668,0.3333333333333333,0.5666666666666667,DDDDD,3.0,-10,DDD,3.0,0,1.0,1.0333333333333332,1.0,1.5
70,"Monday May 20, 2024",Serie A ,37,c5577084,Salernitana,Stefano Colantuono,3-4-3,1,0.6,2.1,2,Hellas Verona,Marco Baroni,4-2-3-1,0e72edf2,LLLLD,20.0,9,DLL,20.0,4,1.0,0.6333333333333333,2.0,2.0666666666666664,DWLWL,14.0,0,DDL,15.0,0,1.0,1.1666666666666667,1.3333333333333333,1.0666666666666667
71,"Monday May 6, 2024",Serie A ,35,c5577084,Salernitana,Stefano Colantuono,3-4-3,1,0.5,1.9,2,Atalanta,Gian Piero Gasperini,3-4-3,922493f3,LDLLL,20.0,8,LDL,20.0,4,0.6666666666666666,0.8666666666666667,1.6666666666666667,1.8333333333333333,WLDWW,6.0,-4,WLW,4.0,1,2.0,0.9666666666666667,1.0,1.1333333333333335
72,"Monday May 6, 2024",Serie A ,35,04eea015,Udinese,Fabio Cannavaro,3-4-3,1,0.7,0.8,1,Napoli,Francesco Calzona,4-3-3,d48ad4ff,DLLLD,18.0,-17,LLL,19.0,-19,0.6666666666666666,0.3666666666666667,2.0,1.8999999999999997,LWDLD,9.0,-19,DWL,4.0,-8,1.6666666666666667,1.4000000000000001,1.3333333333333333,0.9666666666666668
73,"Monday November 27, 2023",Serie A ,13,1d8099f8,Bologna,Thiago Motta,4-2-3-1,2,1.5,0.4,0,Torino,Ivan Jurić,3-4-1-2,105360fe,DWDWL,7.0,-8,WWW,2.0,4,2.0,1.5,0.3333333333333333,0.9666666666666667,LLWWD,11.0,-5,LWD,9.0,-2,0.6666666666666666,0.7999999999999999,1.0,1.0999999999999999
74,"Monday November 27, 2023",Serie A ,13,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,2,1.7,1.0,2,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,LLLLL,19.0,5,LLL,16.0,-3,0.6666666666666666,0.9333333333333332,2.3333333333333335,1.4666666666666666,DDLLD,13.0,2,LDL,17.0,-4,0.6666666666666666,0.5666666666666668,1.3333333333333333,1.8333333333333333
75,"Monday November 6, 2023",Serie A ,11,6a7ad59d,Frosinone,Eusebio Di Francesco,4-2-3-1,2,0.8,1.5,1,Empoli,Aurelio Andreazzoli,4-3-3,a3d88bd8,DLWLL,12.0,-1,WDW,10.0,11,2.3333333333333335,1.7666666666666666,1.3333333333333333,1.1666666666666667,WLDWL,17.0,-5,LLW,12.0,1,0.6666666666666666,0.8666666666666667,3.3333333333333335,1.9333333333333333
76,"Monday November 6, 2023",Serie A ,11,105360fe,Torino,Ivan Jurić,3-4-1-2,2,3.5,0.5,1,Sassuolo,Alessio Dionisi,4-2-3-1,e2befd26,LDLLW,12.0,-3,DDL,9.0,-5,0.3333333333333333,0.6333333333333333,1.3333333333333333,1.4000000000000001,WLDLD,14.0,2,LWD,12.0,-1,1.6666666666666667,1.2666666666666666,2.0,1.7999999999999998
77,"Monday October 2, 2023",Serie A ,7,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,0,1.4,1.5,1,Monza,Raffaele Palladino,3-4-3,21680aa4,LWLWW,8.0,0,LWW,14.0,1,2.3333333333333335,1.2333333333333334,1.6666666666666667,1.0333333333333334,WLDDD,15.0,-4,LLD,7.0,1,0.3333333333333333,0.7999999999999999,2.0,1.6666666666666667
78,"Monday October 2, 2023",Serie A ,7,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,3,1.2,0.8,0,Cagliari,Claudio Ranieri,4-4-2,c4260e09,DLWWD,5.0,-1,DW,8.0,0,2.5,1.2000000000000002,2.0,0.5,LLDLL,20.0,-1,DLL,18.0,-1,0.3333333333333333,0.5666666666666668,1.3333333333333333,1.6666666666666667
79,"Monday October 2, 2023",Serie A ,7,105360fe,Torino,Ivan Jurić,3-4-3,0,0.6,0.3,0,Hellas Verona,Marco Baroni,3-4-3,0e72edf2,LWWDL,10.0,-1,DWD,13.0,-3,0.6666666666666666,0.7666666666666666,0.3333333333333333,0.6666666666666666,WLDLL,11.0,7,WLL,15.0,4,0.6666666666666666,0.5666666666666667,1.3333333333333333,1.0999999999999999
80,"Monday October 23, 2023",Serie A ,9,421387cf,Fiorentina,Vincenzo Italiano,4-2-3-1,0,1.0,1.5,2,Empoli,Aurelio Andreazzoli,4-3-2-1,a3d88bd8,WWDWW,3.0,-1,DWW,7.0,3,2.6666666666666665,1.2,1.3333333333333333,0.6,LLWLD,18.0,-5,LLL,12.0,1,0.0,0.7000000000000001,4.0,2.2666666666666666
81,"Monday October 23, 2023",Serie A ,9,04eea015,Udinese,Andrea Sottil,3-5-2,1,2.1,0.8,1,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,DLLDD,17.0,-4,DLD,18.0,-9,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.0333333333333334,DWLLD,7.0,3,DDL,15.0,5,1.0,0.43333333333333335,1.3333333333333333,1.6333333333333335
82,"Monday October 30, 2023",Serie A ,10,a3d88bd8,Empoli,Aurelio Andreazzoli,4-3-3,0,0.3,1.6,3,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,LWLDW,17.0,-5,LWD,20.0,-7,0.3333333333333333,1.5999999999999999,0.3333333333333333,0.9666666666666667,WWDLW,6.0,-5,LWL,6.0,-5,1.6666666666666667,0.9666666666666667,2.0,1.0666666666666667
83,"Monday October 30, 2023",Serie A ,10,7213da33,Lazio,Maurizio Sarri,4-3-3,1,1.9,0.4,0,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,DWLWW,9.0,-2,DWW,8.0,-2,2.0,1.1666666666666667,1.0,0.8333333333333334,WDWWL,4.0,-1,WDW,5.0,-2,2.0,1.3333333333333333,0.6666666666666666,1.5666666666666667
84,"Monday September 18, 2023",Serie A ,4,c5577084,Salernitana,Paulo Sousa,3-4-3,0,0.7,1.8,3,Torino,Ivan Jurić,3-4-3,105360fe,DDL,16.0,2,D,17.0,-1,1.0,0.5,1.0,0.8,DLW,8.0,-2,L,6.0,0,1.0,0.5,4.0,3.0
85,"Monday September 18, 2023",Serie A ,4,0e72edf2,Hellas Verona,Marco Baroni,3-4-3,0,0.4,0.6,0,Bologna,Thiago Motta,4-2-3-1,1d8099f8,WWL,5.0,6,W,12.0,4,2.0,0.7,1.0,1.5,LDW,8.0,-2,D,6.0,-1,1.0,0.5,1.0,0.8
86,"Saturday April 13, 2024",Serie A ,32,105360fe,Torino,Ivan Jurić,3-4-1-2,0,0.6,1.2,0,Juventus,Massimiliano Allegri,3-5-2,e0652b02,DDWWL,10.0,-14,WDW,9.0,-8,1.0,1.1333333333333333,0.0,0.6333333333333333,LDDLW,3.0,-6,DLL,3.0,0,1.0,1.3,1.6666666666666667,1.2666666666666668
87,"Saturday April 13, 2024",Serie A ,32,ffcbe334,Lecce,Luca Gotti,4-2-3-1,1,2.6,0.1,0,Empoli,Davide Nicola,3-4-3,a3d88bd8,DLWDL,14.0,-8,LLD,14.0,-6,0.0,1.2666666666666666,1.6666666666666667,1.5999999999999999,LLLLW,15.0,-8,WLL,14.0,2,1.0,0.9,1.6666666666666667,1.5333333333333332
88,"Saturday April 13, 2024",Serie A ,32,1d8099f8,Bologna,Thiago Motta,4-1-4-1,0,2.1,0.4,0,Monza,Raffaele Palladino,4-2-3-1,21680aa4,WLWWD,4.0,-1,WLW,2.0,0,1.6666666666666667,1.2666666666666668,0.3333333333333333,0.7000000000000001,LWWLL,11.0,13,WWL,11.0,6,1.6666666666666667,1.6333333333333335,1.0,1.5333333333333334
89,"Saturday April 20, 2024",Serie A ,33,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,1,0.8,1.7,0,Udinese,Gabriele Cioffi,3-5-1-1,04eea015,WLDLD,15.0,0,WLL,14.0,1,1.0,0.7333333333333334,1.6666666666666667,1.8,WLDLL,15.0,-14,LWD,9.0,4,1.0,1.0,1.3333333333333333,1.5666666666666667
90,"Saturday April 20, 2024",Serie A ,33,a3d88bd8,Empoli,Davide Nicola,3-4-3,1,0.9,0.6,0,Napoli,Francesco Calzona,4-3-3,d48ad4ff,LLLWL,15.0,-8,LLW,17.0,-8,1.0,0.9666666666666667,1.3333333333333333,1.6666666666666667,DDLWD,7.0,-17,DDW,4.0,-8,2.0,1.6333333333333335,1.3333333333333333,0.9
91,"Saturday April 27, 2024",Serie A ,34,7213da33,Lazio,Igor Tudor,3-4-3,1,1.1,0.6,0,Hellas Verona,Marco Baroni,4-4-2,0e72edf2,WWLWW,7.0,-4,LWW,8.0,-6,2.0,1.7333333333333334,1.0,0.7666666666666666,LDLDW,15.0,3,WDD,15.0,0,1.3333333333333333,1.1666666666666667,1.0,1.0333333333333334
92,"Saturday April 27, 2024",Serie A ,34,ffcbe334,Lecce,Luca Gotti,4-4-2,1,0.9,1.1,1,Monza,Raffaele Palladino,4-2-3-1,21680aa4,WDLWW,13.0,-8,LDW,14.0,-6,0.3333333333333333,1.8,0.3333333333333333,0.6666666666666666,WLLDL,11.0,14,WLD,11.0,6,1.0,0.9666666666666667,1.0,1.9333333333333336
93,"Saturday April 27, 2024",Serie A ,34,e0652b02,Juventus,Massimiliano Allegri,3-5-2,0,1.4,0.3,0,Milan,Stefano Pioli,4-2-3-1,dc56fe14,DLWDD,3.0,-7,DDW,4.0,-9,1.0,1.4000000000000001,0.6666666666666666,0.39999999999999997,WWWDL,2.0,-4,WWD,2.0,-1,2.6666666666666665,2.8666666666666667,1.6666666666666667,1.0333333333333332
94,"Saturday April 6, 2024",Serie A ,31,dc56fe14,Milan,Stefano Pioli,4-2-3-1,3,1.5,0.5,0,Lecce,Luca Gotti,4-3-3,ffcbe334,DWWWW,2.0,1,WDW,4.0,-9,1.0,1.0,0.3333333333333333,0.6666666666666666,LDLWD,13.0,-8,LDW,15.0,-2,0.6666666666666666,0.9666666666666667,1.0,1.2333333333333334
95,"Saturday April 6, 2024",Serie A ,31,a3d88bd8,Empoli,Davide Nicola,3-4-3,3,0.5,2.1,2,Torino,Ivan Jurić,3-4-1-2,105360fe,WLLLL,17.0,-11,DLL,17.0,-8,0.3333333333333333,1.1333333333333333,1.0,1.2,LDDWW,10.0,-11,LDW,12.0,-1,1.6666666666666667,0.8333333333333334,1.3333333333333333,1.1333333333333333
96,"Saturday April 6, 2024",Serie A ,31,cf74a709,Roma,Daniele De Rossi,4-3-2-1,1,0.7,0.4,0,Lazio,Igor Tudor,3-4-3,7213da33,WWDWD,5.0,-6,LWW,4.0,-2,2.0,0.9333333333333332,2.0,0.6666666666666666,LLLWW,7.0,-4,WLW,6.0,5,2.3333333333333335,1.5,1.6666666666666667,1.8
97,"Saturday August 19, 2023",Serie A ,1,a3d88bd8,Empoli,Paolo Zanetti,4-2-3-1,0,0.7,0.5,1,Hellas Verona,Marco Baroni,3-4-3,0e72edf2,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
98,"Saturday August 19, 2023",Serie A ,1,d609edc0,Internazionale,Simone Inzaghi,3-5-2,2,2.7,0.8,0,Monza,Raffaele Palladino,3-5-2,21680aa4,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
99,"Saturday August 19, 2023",Serie A ,1,6a7ad59d,Frosinone,Eusebio Di Francesco,4-3-3,1,0.9,1.5,3,Napoli,Rudi Garcia,4-3-3,d48ad4ff,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
100,"Saturday August 19, 2023",Serie A ,1,658bf2de,Genoa,Alberto Gilardino,3-5-2,1,0.2,1.0,4,Fiorentina,Vincenzo Italiano,4-2-3-1,421387cf,,1.0,0,,1.0,0,,,,,,1.0,0,,1.0,0,,,,
101,"Saturday August 26, 2023",Serie A ,2,0e72edf2,Hellas Verona,Marco Baroni,3-4-3,2,0.7,1.5,1,Roma,José Mourinho,3-5-2,cf74a709,W,1.0,3,,1.0,3,,,,,D,9.0,-2,,15.0,-3,,,,
102,"Saturday August 26, 2023",Serie A ,2,dc56fe14,Milan,Stefano Pioli,4-3-3,4,3.0,0.5,1,Torino,Ivan Jurić,3-4-3,105360fe,W,1.0,3,,1.0,0,,,,,D,9.0,-2,,15.0,0,,,,
103,"Saturday August 26, 2023",Serie A ,2,6a7ad59d,Frosinone,Eusebio Di Francesco,4-2-3-1,2,0.7,1.6,1,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,L,13.0,0,L,13.0,0,1.0,0.9,3.0,1.5,W,1.0,0,W,1.0,0,2.0,1.3,0.0,0.4
104,"Saturday August 26, 2023",Serie A ,2,21680aa4,Monza,Raffaele Palladino,3-4-3,2,2.0,1.0,0,Empoli,Paolo Zanetti,4-2-3-1,a3d88bd8,L,13.0,0,,1.0,0,,,,,L,13.0,-3,,15.0,0,,,,
105,"Saturday December 16, 2023",Serie A ,16,ffcbe334,Lecce,Roberto D'Aversa,4-3-3,2,0.7,1.7,1,Frosinone,Eusebio Di Francesco,4-3-3,6a7ad59d,LDDDD,13.0,2,LDD,14.0,-7,1.0,1.1333333333333333,1.3333333333333333,1.0333333333333334,WLWLD,12.0,6,LLL,20.0,-9,1.3333333333333333,0.9666666666666667,3.0,2.566666666666667
106,"Saturday December 16, 2023",Serie A ,16,d48ad4ff,Napoli,Walter Mazzarri,4-3-3,2,1.8,1.1,1,Cagliari,Claudio Ranieri,4-4-2,c4260e09,WLWLL,6.0,-9,DLL,11.0,-14,0.6666666666666666,1.0666666666666667,2.0,1.7333333333333334,WLDLW,16.0,-2,DLL,18.0,4,1.0,0.9666666666666667,1.6666666666666667,1.9333333333333333
107,"Saturday December 16, 2023",Serie A ,16,105360fe,Torino,Ivan Jurić,3-4-1-2,1,1.1,0.3,0,Empoli,Aurelio Andreazzoli,4-3-1-2,a3d88bd8,WDLWD,11.0,-7,LWW,7.0,-10,1.6666666666666667,1.8666666666666665,1.3333333333333333,1.1666666666666667,LWLDD,17.0,-6,LWD,13.0,1,1.0,0.9333333333333332,1.0,0.9
108,"Saturday December 2, 2023",Serie A ,14,dc56fe14,Milan,Stefano Pioli,4-3-3,3,1.2,0.7,1,Frosinone,Eusebio Di Francesco,4-2-3-1,6a7ad59d,LDLDW,3.0,4,LLW,5.0,-2,0.3333333333333333,1.0,0.6666666666666666,1.5333333333333332,LLWLW,9.0,5,LLL,20.0,-7,1.3333333333333333,1.2333333333333334,2.6666666666666665,2.6666666666666665
109,"Saturday December 2, 2023",Serie A ,14,658bf2de,Genoa,Alberto Gilardino,3-5-2,1,1.0,0.8,1,Empoli,Aurelio Andreazzoli,4-3-3,a3d88bd8,LWLWL,15.0,2,LWW,11.0,5,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.4666666666666666,WLLWL,17.0,-5,WLW,9.0,1,1.3333333333333333,1.1666666666666667,0.6666666666666666,0.9
110,"Saturday December 2, 2023",Serie A ,14,7213da33,Lazio,Maurizio Sarri,4-3-3,1,2.0,0.6,0,Cagliari,Claudio Ranieri,3-4-1-2,c4260e09,WWLDL,11.0,-5,WWD,9.0,-4,1.3333333333333333,1.3,0.6666666666666666,0.6,DWWLD,17.0,-2,LDL,19.0,1,1.0,1.0333333333333334,2.3333333333333335,1.6666666666666667
111,"Saturday December 23, 2023",Serie A ,17,6a7ad59d,Frosinone,Eusebio Di Francesco,3-4-3,1,0.5,1.1,2,Juventus,Massimiliano Allegri,3-5-2,e0652b02,LWLDL,13.0,3,WWD,14.0,10,1.3333333333333333,0.7333333333333334,0.6666666666666666,1.3333333333333333,WDWWD,2.0,3,WWD,3.0,-3,1.3333333333333333,1.6333333333333335,0.6666666666666666,0.7333333333333334
112,"Saturday December 23, 2023",Serie A ,17,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,2,0.9,0.8,0,Cagliari,Claudio Ranieri,3-4-1-2,c4260e09,LDDDL,19.0,1,LDD,16.0,3,1.3333333333333333,1.2333333333333334,2.0,0.9666666666666667,LDLWL,16.0,-2,LLL,18.0,5,0.6666666666666666,0.7666666666666666,1.6666666666666667,2.033333333333333
113,"Saturday December 23, 2023",Serie A ,17,105360fe,Torino,Ivan Jurić,3-4-3,1,1.0,0.9,1,Udinese,Gabriele Cioffi,3-5-2,04eea015,DLWDW,9.0,-7,WWW,7.0,-9,2.0,2.1,0.3333333333333333,0.43333333333333335,DLDLD,16.0,-11,WLL,13.0,1,0.6666666666666666,0.9,2.3333333333333335,1.9333333333333333
114,"Saturday December 23, 2023",Serie A ,17,d609edc0,Internazionale,Simone Inzaghi,3-5-2,2,2.9,1.3,0,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,WDWWW,1.0,-1,WWW,1.0,-1,2.3333333333333335,2.9333333333333336,0.0,0.5333333333333333,DDDDW,12.0,5,LDD,16.0,-1,1.3333333333333333,0.8666666666666667,1.6666666666666667,1.7
115,"Saturday December 23, 2023",Serie A ,17,cf74a709,Roma,José Mourinho,3-5-2,2,1.9,0.7,0,Napoli,Walter Mazzarri,4-3-3,d48ad4ff,DWWDL,8.0,-9,WWD,3.0,3,2.0,1.3666666666666665,1.0,0.9333333333333332,LWLLW,5.0,-9,WWL,4.0,-4,1.3333333333333333,1.5333333333333332,0.6666666666666666,0.7333333333333334
116,"Saturday December 23, 2023",Serie A ,17,1d8099f8,Bologna,Thiago Motta,4-2-3-1,1,0.7,1.2,0,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,LWDWW,4.0,-4,WWW,2.0,4,1.6666666666666667,0.8666666666666667,0.0,0.5,DLLWW,7.0,-4,WDL,9.0,1,1.3333333333333333,0.9333333333333332,1.3333333333333333,1.1666666666666667
117,"Saturday December 30, 2023",Serie A ,18,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,3,1.1,0.9,0,Bologna,Thiago Motta,4-2-3-1,1d8099f8,LDLDD,16.0,-10,DDD,19.0,-18,2.0,1.4000000000000001,2.0,1.6666666666666667,WDWWW,4.0,-1,LDW,6.0,-1,1.3333333333333333,1.7,1.3333333333333333,1.1333333333333333
118,"Saturday December 30, 2023",Serie A ,18,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,1,1.1,1.2,0,Lecce,Roberto D'Aversa,4-3-3,ffcbe334,LLWWL,8.0,-7,LWW,6.0,-5,2.6666666666666665,2.0666666666666664,1.6666666666666667,1.5999999999999999,DDDWL,12.0,5,DDL,15.0,-1,1.0,1.0333333333333334,1.6666666666666667,2.0
119,"Saturday December 30, 2023",Serie A ,18,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,0,0.8,0.5,1,Salernitana,Filippo Inzaghi,4-1-4-1,c5577084,DDDLW,16.0,1,DDW,15.0,3,1.6666666666666667,1.2,1.0,0.9333333333333332,WLLLD,20.0,3,DLL,19.0,4,1.0,0.9666666666666668,3.0,2.433333333333333
120,"Saturday December 30, 2023",Serie A ,18,c4260e09,Cagliari,Claudio Ranieri,4-1-2-1-2,0,1.8,0.3,0,Empoli,Aurelio Andreazzoli,4-3-1-2,a3d88bd8,DLWLL,18.0,-2,WDW,11.0,-6,1.6666666666666667,1.2,1.0,0.8333333333333334,LDDLL,19.0,-6,WDL,14.0,1,0.6666666666666666,0.5333333333333333,0.6666666666666666,1.0
121,"Saturday December 30, 2023",Serie A ,18,e0652b02,Juventus,Massimiliano Allegri,3-5-2,1,1.1,0.5,0,Roma,José Mourinho,3-5-2,cf74a709,DWWDW,2.0,3,WDW,3.0,-7,1.3333333333333333,1.2,0.6666666666666666,0.9,WWDLW,6.0,-9,DWL,7.0,-8,0.6666666666666666,1.0999999999999999,1.0,0.5666666666666668
122,"Saturday December 30, 2023",Serie A ,18,dc56fe14,Milan,Stefano Pioli,4-2-3-1,1,1.5,0.5,0,Sassuolo,Alessio Dionisi,4-2-3-1,e2befd26,WWLWD,3.0,2,WWW,3.0,-7,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,WLLDL,15.0,-2,WLD,17.0,-9,2.3333333333333335,2.033333333333333,2.3333333333333335,1.0999999999999999
123,"Saturday December 9, 2023",Serie A ,15,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,3,3.3,1.5,2,Milan,Stefano Pioli,4-3-3,dc56fe14,WLDLL,8.0,-4,WLL,4.0,-2,1.3333333333333333,1.0666666666666667,1.3333333333333333,1.4333333333333333,DLDWW,3.0,4,WDD,2.0,3,1.6666666666666667,1.2333333333333334,1.3333333333333333,1.2
124,"Saturday December 9, 2023",Serie A ,15,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,1,1.0,1.0,1,Lazio,Maurizio Sarri,4-3-3,7213da33,LLLDD,18.0,4,LLD,16.0,0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.4000000000000001,WLDLW,8.0,-5,WLL,5.0,3,1.0,1.5999999999999999,1.0,0.9333333333333332
125,"Saturday December 9, 2023",Serie A ,15,d609edc0,Internazionale,Simone Inzaghi,3-5-2,4,3.5,0.8,0,Udinese,Gabriele Cioffi,3-1-4-2,04eea015,WWWDW,1.0,-1,DWW,1.0,1,1.6666666666666667,2.0,0.6666666666666666,0.7000000000000001,DWDLD,16.0,-12,DWL,11.0,6,1.0,1.0,1.3333333333333333,0.9333333333333332
126,"Saturday February 10, 2024",Serie A ,24,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,1,0.4,1.0,1,Torino,Ivan Jurić,3-4-3,105360fe,WLLLL,15.0,-2,LWL,17.0,11,1.0,0.8666666666666667,2.6666666666666665,1.8333333333333333,WDLWD,10.0,-10,LDW,12.0,-1,0.6666666666666666,0.7666666666666667,0.6666666666666666,1.0666666666666667
127,"Saturday February 10, 2024",Serie A ,24,cf74a709,Roma,Daniele De Rossi,4-3-3,2,0.7,0.9,4,Internazionale,Simone Inzaghi,5-3-2,d609edc0,DLWWW,6.0,-8,DWW,4.0,-2,2.3333333333333335,1.8333333333333333,0.6666666666666666,0.7999999999999999,WWWWW,1.0,0,DWW,1.0,-3,2.3333333333333335,2.1999999999999997,0.6666666666666666,1.0999999999999999
128,"Saturday February 10, 2024",Serie A ,24,c4260e09,Cagliari,Claudio Ranieri,3-4-3,1,0.8,1.3,3,Lazio,Maurizio Sarri,4-3-3,7213da33,DWLLL,17.0,-6,DWL,11.0,-5,1.0,1.5666666666666667,1.0,0.8333333333333334,WWWDL,8.0,2,WWL,6.0,5,1.6666666666666667,0.7333333333333334,1.3333333333333333,1.5
129,"Saturday February 17, 2024",Serie A ,25,d48ad4ff,Napoli,Walter Mazzarri,4-3-3,1,1.4,0.3,1,Genoa,Alberto Gilardino,3-5-2,658bf2de,WWDWL,7.0,-10,DWW,11.0,-20,1.3333333333333333,1.8,0.6666666666666666,0.7000000000000001,DWWDL,12.0,1,DWD,13.0,0,1.0,0.6,0.6666666666666666,0.9
130,"Saturday February 17, 2024",Serie A ,25,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,2,0.6,1.8,2,Juventus,Massimiliano Allegri,3-5-2,e0652b02,WLDLD,18.0,-5,LWD,14.0,1,1.0,1.2666666666666668,1.0,0.8333333333333334,WWDLL,2.0,0,WWL,3.0,0,1.6666666666666667,1.5666666666666667,0.6666666666666666,1.0333333333333334
131,"Saturday February 17, 2024",Serie A ,25,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,3,4.2,1.6,0,Sassuolo,Alessio Dionisi,4-2-3-1,e2befd26,WLWWW,4.0,-3,WWW,2.0,-5,3.3333333333333335,2.3666666666666667,0.3333333333333333,0.7333333333333334,LLLLD,17.0,-1,LLL,18.0,-14,0.6666666666666666,0.6333333333333334,2.6666666666666665,0.9
132,"Saturday February 24, 2024",Serie A ,26,c5577084,Salernitana,Fabio Liverani,3-4-3,0,0.9,2.4,2,Monza,Raffaele Palladino,4-2-3-1,21680aa4,LLDLL,20.0,7,LLL,20.0,4,1.0,0.9666666666666667,2.3333333333333335,1.6333333333333335,LWDDW,11.0,10,WLD,11.0,6,1.0,0.7333333333333334,1.6666666666666667,1.1333333333333333
133,"Saturday February 24, 2024",Serie A ,26,658bf2de,Genoa,Alberto Gilardino,3-5-2,2,1.3,0.3,0,Udinese,Gabriele Cioffi,3-5-1-1,04eea015,WWDLD,12.0,2,DWL,10.0,3,1.0,1.0,1.6666666666666667,1.4333333333333333,LLDWD,14.0,-13,DLW,9.0,4,1.0,0.8333333333333334,1.3333333333333333,1.3666666666666665
134,"Saturday February 24, 2024",Serie A ,26,e2befd26,Sassuolo,Alessio Dionisi,4-2-3-1,2,1.7,2.0,3,Empoli,Davide Nicola,3-4-3,a3d88bd8,LLLDL,17.0,-1,WLD,17.0,11,1.0,0.5333333333333333,2.3333333333333335,1.6333333333333335,WDDWD,16.0,-8,LDW,14.0,2,1.6666666666666667,1.2666666666666668,1.3333333333333333,0.8333333333333334
135,"Saturday February 3, 2024",Serie A ,23,04eea015,Udinese,Gabriele Cioffi,3-5-1-1,0,0.9,0.1,0,Monza,Raffaele Palladino,3-4-3,21680aa4,WLDLL,16.0,-12,WLL,19.0,-19,2.0,0.7999999999999999,1.6666666666666667,1.3333333333333333,DWLLW,11.0,9,DWL,11.0,6,1.0,1.0666666666666667,1.6666666666666667,1.5
136,"Saturday February 3, 2024",Serie A ,23,a3d88bd8,Empoli,Davide Nicola,3-4-3,0,0.6,0.6,0,Genoa,Alberto Gilardino,3-5-2,658bf2de,DLLWD,19.0,-6,LLW,17.0,-8,1.0,1.0,1.6666666666666667,1.5999999999999999,DDDWW,11.0,1,WDW,13.0,0,1.6666666666666667,0.9333333333333335,1.0,1.1666666666666667
137,"Saturday February 3, 2024",Serie A ,23,1d8099f8,Bologna,Thiago Motta,4-3-3,4,1.1,0.8,2,Sassuolo,Alessio Dionisi,4-2-3-1,e2befd26,LDLWD,5.0,-2,WDW,2.0,0,1.3333333333333333,1.3666666666666665,0.3333333333333333,0.7333333333333334,LWLLL,15.0,-2,LLL,18.0,-14,0.0,0.5333333333333333,1.6666666666666667,1.0333333333333334
138,"Saturday February 3, 2024",Serie A ,23,6a7ad59d,Frosinone,Eusebio Di Francesco,4-2-3-1,2,1.0,1.4,3,Milan,Stefano Pioli,4-2-3-1,dc56fe14,LLLWD,13.0,4,LLW,11.0,7,2.0,1.5,2.0,1.0,WWWWD,3.0,0,DWW,2.0,-1,2.6666666666666665,2.1666666666666665,1.3333333333333333,0.9666666666666667
139,"Saturday January 13, 2024",Serie A ,20,0e72edf2,Hellas Verona,Marco Baroni,4-2-3-1,2,0.8,0.8,1,Empoli,Aurelio Andreazzoli,4-3-3,a3d88bd8,DLWLL,18.0,-2,DWL,14.0,1,1.0,0.9,0.6666666666666666,0.7666666666666666,DLLDL,19.0,-5,DLD,14.0,2,0.3333333333333333,0.4666666666666666,0.6666666666666666,1.3
140,"Saturday January 13, 2024",Serie A ,20,658bf2de,Genoa,Alberto Gilardino,3-5-2,0,0.5,0.4,0,Torino,Ivan Jurić,3-4-1-2,105360fe,LDWDD,12.0,0,DDD,10.0,3,1.0,0.7666666666666666,1.0,1.4333333333333333,DWDLW,10.0,-9,LDL,12.0,-1,0.0,0.6333333333333333,1.0,0.9333333333333332
